ti_id;titel;jaar;druk;ppn_o;bibliotheek;categorie;_jaar;pers_id;voornaam;voorvoegsel;achternaam;jaar_geboren;jaar_overlijden;geb_datum;overl_datum;geb_plaats;overl_plaats;geb_plaats_code;geb_land_code;overl_plaats_code;overl_land_code;vrouw;url;text_url;maand;genre
_jaa002182401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1824;1824;1ste druk;;leide001univ01;1;1824;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182401_01;_jaa002182401_01;2004_11   ;sec - letterkunde
_jaa002182701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1827;1827;1ste druk;;leide001univ01;1;1827;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182701_01;_jaa002182701_01;2004_11   ;sec - taalkunde
_jaa002186301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1863;1863;1ste druk;;leide001univ01;1;1863;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186301_01;_jaa002186301_01;2004_09   ;sec - taalkunde
_jaa002186301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1863;1863;1ste druk;;leide001univ01;1;1863;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186301_01;_jaa002186301_01;2004_09   ;sec - letterkunde
_jaa002187101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1871;1871;1ste druk;;leide001univ01;1;1871;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187101_01;_jaa002187101_01;2004_10   ;sec - taalkunde
_jaa002187101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1871;1871;1ste druk;;leide001univ01;1;1871;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187101_01;_jaa002187101_01;2004_10   ;sec - letterkunde
_jaa002188101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1881;1881;1ste druk;;leide001univ01;1;1881;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002188101_01;_jaa002188101_01;2004_10   ;sec - taalkunde
_jaa002188101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1881;1881;1ste druk;;leide001univ01;1;1881;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002188101_01;_jaa002188101_01;2004_10   ;sec - letterkunde
_jaa002185001;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1850;1850;1ste druk;;leide001univ01;1;1850;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185001_01;_jaa002185001_01;2004_08   ;sec - taalkunde
_jaa002185001;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1850;1850;1ste druk;;leide001univ01;1;1850;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185001_01;_jaa002185001_01;2004_08   ;sec - letterkunde
_jaa002184401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1844;1844;1ste druk;;leide001univ01;1;1844;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002184401_01;_jaa002184401_01;2004_08   ;sec - taalkunde
_jaa002184401;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1844;1844;1ste druk;;leide001univ01;1;1844;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002184401_01;_jaa002184401_01;2004_08   ;sec - letterkunde
_jaa015185401;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1854-1855;1856;1ste druk;;leide001dbnl01;1;1856;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015185401_01;https://dbnl.org/nieuws/text.php?id=_jaa015185401;;non-fictie
_jaa015185301;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1853-1854;1855;1ste druk;;leide001dbnl01;1;1855;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015185301_01;https://dbnl.org/nieuws/text.php?id=_jaa015185301;;non-fictie
_jaa002185301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1853;1853;1ste druk;;leide001univ01;1;1853;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185301_01;_jaa002185301_01;2004_08   ;sec - letterkunde
_jaa002186601;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1866;1866;1ste druk;;leide001univ01;1;1866;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186601_01;_jaa002186601_01;2004_09   ;sec - taalkunde
_jaa002186601;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1866;1866;1ste druk;;leide001univ01;1;1866;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186601_01;_jaa002186601_01;2004_09   ;sec - letterkunde
_jaa002187201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1872;1872;1ste druk;;leide001univ01;1;1872;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187201_01;_jaa002187201_01;2004_12   ;sec - taalkunde
_jaa002187201;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1872;1872;1ste druk;;leide001univ01;1;1872;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187201_01;_jaa002187201_01;2004_12   ;sec - letterkunde
_jaa002185901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1859;1859;1ste druk;;leide001univ01;1;1859;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185901_01;_jaa002185901_01;2004_08   ;sec - taalkunde
_jaa002185901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1859;1859;1ste druk;;leide001univ01;1;1859;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185901_01;_jaa002185901_01;2004_08   ;sec - letterkunde
_jaa002185301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1853;1853;1ste druk;;leide001univ01;1;1853;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002185301_01;_jaa002185301_01;2004_08   ;sec - taalkunde
_jaa002186702;Gedenkschrift van het eeuwfeest van de Maatschappij der Nederlandsche Letterkunde te Leiden;1867;1ste druk;;leide001dbnl01;1;1867;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186702_01;_jaa002186702_01;2006_04   ;non-fictie
_jaa002180501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1805;1805;1ste druk;;leide001univ01;1;1805;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180501_01;_jaa002180501_01;2004_12   ;sec - taalkunde
_jaa015185201;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1852-1853;1854;1ste druk;;leide001dbnl01;1;1854;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015185201_01;https://dbnl.org/nieuws/text.php?id=_jaa015185201;;non-fictie
_jaa015jaar01;Jaarboek der Maatschappij tot Nut van 't Algemeen;1854-1885;1ste druk;393827569;;1;1854;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015jaar01_01;https://dbnl.org/nieuws/text.php?id=_jaa015jaar01;;non-fictie
_jaa015185601;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1856-1857;1858;1ste druk;;leide001dbnl01;1;1858;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015185601_01;https://dbnl.org/nieuws/text.php?id=_jaa015185601;;non-fictie
_jaa015185501;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1855-1856;1857;1ste druk;;leide001dbnl01;1;1857;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015185501_01;https://dbnl.org/nieuws/text.php?id=_jaa015185501;;non-fictie
_jaa015186801;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1868-1869;1870;1ste druk;;leide001dbnl01;1;1870;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015186801_01;https://dbnl.org/nieuws/text.php?id=_jaa015186801;;non-fictie
_jaa015186701;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1867-1868;1869;1ste druk;;leide001dbnl01;1;1869;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015186701_01;https://dbnl.org/nieuws/text.php?id=_jaa015186701;;non-fictie
_jaa015186601;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1866-1867;1868;1ste druk;;leide001dbnl01;1;1868;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015186601_01;https://dbnl.org/nieuws/text.php?id=_jaa015186601;;non-fictie
_jaa015186501;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1865-1866;1867;1ste druk;;leide001dbnl01;1;1867;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015186501_01;https://dbnl.org/nieuws/text.php?id=_jaa015186501;;non-fictie
_jaa015186101;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1861-1862;1863;1ste druk;;leide001dbnl01;1;1863;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015186101_01;https://dbnl.org/nieuws/text.php?id=_jaa015186101;;non-fictie
_jaa015185901;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1859-1860;1861;1ste druk;;leide001dbnl01;1;1861;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015185901_01;https://dbnl.org/nieuws/text.php?id=_jaa015185901;;non-fictie
_jaa002180501;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1805;1805;1ste druk;;leide001univ01;1;1805;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180501_01;_jaa002180501_01;2004_12   ;sec - letterkunde
_jaa002186801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1868;1868;1ste druk;;leide001univ01;1;1868;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186801_01;_jaa002186801_01;2004_12   ;sec - taalkunde
_jaa002186801;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1868;1868;1ste druk;;leide001univ01;1;1868;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186801_01;_jaa002186801_01;2004_12   ;sec - letterkunde
_jaa002187901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1879;1879;1ste druk;;leide001univ01;1;1879;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002187901_01;_jaa002187901_01;2005_01   ;sec - letterkunde
_jaa002188001;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1880;1880;1ste druk;;leide001univ01;1;1880;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002188001_01;_jaa002188001_01;2005_01   ;sec - letterkunde
_jaa002181701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1817;1817;1ste druk;;leide001univ01;1;1817;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181701_01;_jaa002181701_01;2004_12   ;sec - taalkunde
_jaa002181701;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1817;1817;1ste druk;;leide001univ01;1;1817;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181701_01;_jaa002181701_01;2004_12   ;sec - letterkunde
_jaa002181101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1811;1811;1ste druk;;leide001univ01;1;1811;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181101_01;_jaa002181101_01;2004_12   ;sec - taalkunde
_jaa002181101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1811;1811;1ste druk;;leide001univ01;1;1811;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181101_01;_jaa002181101_01;2004_12   ;sec - letterkunde
_jaa002180901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1809;1809;1ste druk;;leide001univ01;1;1809;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180901_01;_jaa002180901_01;2004_12   ;sec - taalkunde
_jaa015187901;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1879-1880;1881;1ste druk;;leide001dbnl01;1;1881;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015187901_01;https://dbnl.org/nieuws/text.php?id=_jaa015187901;;non-fictie
_jaa015187801;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1878-1879;1880;1ste druk;;leide001dbnl01;1;1880;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015187801_01;https://dbnl.org/nieuws/text.php?id=_jaa015187801;;non-fictie
_jaa015187701;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1877-1878;1879;1ste druk;;leide001dbnl01;1;1879;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015187701_01;https://dbnl.org/nieuws/text.php?id=_jaa015187701;;non-fictie
_jaa015187601;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1876-1877;1878;1ste druk;;leide001dbnl01;1;1878;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015187601_01;https://dbnl.org/nieuws/text.php?id=_jaa015187601;;non-fictie
_jaa015187401;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1874-1875;1876;1ste druk;;leide001dbnl01;1;1876;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015187401_01;https://dbnl.org/nieuws/text.php?id=_jaa015187401;;non-fictie
_jaa015187101;Jaarboek der Maatschappij tot Nut van 't Algemeen voor 1871-1872;1873;1ste druk;;leide001dbnl01;1;1873;_jaa015;;;[tijdschrift] Jaarboek der Maatschappij tot Nut van 't Algemeen;;;;;;;;;;;0;https://dbnl.org/tekst/_jaa015187101_01;https://dbnl.org/nieuws/text.php?id=_jaa015187101;;non-fictie
_qua002quae02;De qua grieten;1729;?;394961129;amste001thea01;3;1729;_qua002;anoniem;;Quae Grieten, Klucht van de;;;;;;;;;;;0;https://dbnl.org/tekst/_qua002quae02_01;_qua002quae02_01;2011_10   ;drama
herw002agam01;De Agamemnon van Aeschylus;1878;1ste druk;;;1;1878;herw002;H.;van;Herwerden;1831;1910;17-sep;18-nov;Beetsterzwaag;Utrecht;beets002;;utrec001;;0;https://dbnl.org/tekst/herw002agam01_01;https://dbnl.org/nieuws/text.php?id=herw002agam01;;drama
_nie004nieu01;Nieuwen ieucht spieghel;1617;1ste druk;394971183;denha004koni01;1;1617;_nie004;anoniem;;Nieuwen ieucht spieghel;;;;;;;;;;;0;https://dbnl.org/tekst/_nie004nieu01_01;_nie004nieu01_01;2006_12   ;poezie
ouwe007huwl01;Het huwlijksvuurtjen, ter verjaring van mijne echtgenoote A.S. den 23sten Januarij 1821;1823;1ste druk;;denha004koni01;1;1823;ouwe007;J.;van;Ouwerkerk de Vries;ca. 1770;1842;;12-okt;Amsterdam;Amsterdam;amste001;;amste001;;0;https://dbnl.org/tekst/ouwe007huwl01_01;ouwe007huwl01_01;2011_09   ;poezie
_lus002lust01;Den lust-hof van Rethorica;1596;1ste druk;393590704;gent_001univ01;1;1596;_lus002;anoniem;;Lusthof van Rhetorica;;;;;;;;;;;0;https://dbnl.org/tekst/_lus002lust01_01;_lus002lust01_01;2013_07   ;poezie
_jaa002180901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1809;1809;1ste druk;;leide001univ01;1;1809;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180901_01;_jaa002180901_01;2004_12   ;sec - letterkunde
_jaa002180301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1803;1803;1ste druk;;leide001univ01;1;1803;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180301_01;_jaa002180301_01;2004_12   ;sec - taalkunde
_jaa002180301;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1803;1803;1ste druk;;leide001univ01;1;1803;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002180301_01;_jaa002180301_01;2004_12   ;sec - letterkunde
_jaa002182101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1821;1821;1ste druk;;leide001univ01;1;1821;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182101_01;_jaa002182101_01;2004_12   ;sec - taalkunde
_jaa002182101;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1821;1821;1ste druk;;leide001univ01;1;1821;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002182101_01;_jaa002182101_01;2004_12   ;sec - letterkunde
_jaa002181901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1819;1819;1ste druk;;leide001univ01;1;1819;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181901_01;_jaa002181901_01;2004_12   ;sec - taalkunde
_jaa002181901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1819;1819;1ste druk;;leide001univ01;1;1819;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002181901_01;_jaa002181901_01;2004_12   ;sec - letterkunde
_jaa002183901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1839;1839;1ste druk;;leide001univ01;1;1839;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183901_01;_jaa002183901_01;2004_11   ;sec - taalkunde
_jaa002183901;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1839;1839;1ste druk;;leide001univ01;1;1839;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002183901_01;_jaa002183901_01;2004_11   ;sec - letterkunde
_jaa002186001;Jaarboek van de Maatschappij der Nederlandse Letterkunde, 1860;1860;1ste druk;;leide001univ01;1;1860;_jaa002;;;[tijdschrift] Jaarboek van de Maatschappij der Nederlandse Letterkunde [1801-1900];;;;;;;;;;;0;https://dbnl.org/tekst/_jaa002186001_01;_jaa002186001_01;2004_11   ;sec - taalkunde
_lus004lust01;De Lustige Jager, zingende vele vrolijke liederen, voor alle lieve Meisjes;1863;1ste druk;394956389;denha004koni01;1;1863;_lus004;anoniem;;Lustige Jager, De;;;;;;;;;;;0;https://dbnl.org/tekst/_lus004lust01_01;_lus004lust01_01;2013_09   ;poezie
knep001poli01;Politiek kritiek;1855;1ste druk;;denha004koni01;1;1855;knep001;Johannes;;Kneppelhout;1814;1885;08-jan;08-nov;Leiden;Oosterbeek;leide001;;ooste031;;0;https://dbnl.org/tekst/knep001poli01_01;knep001poli01_01;2022_04   ;non-fictie
knep001mesl01;Mes loisirs;1832;1ste druk;413140555;denha004koni01;1;1832;knep001;Johannes;;Kneppelhout;1814;1885;08-jan;08-nov;Leiden;Oosterbeek;leide001;;ooste031;;0;https://dbnl.org/tekst/knep001mesl01_01;knep001mesl01_01;2017_09   ;proza
knep001mesl01;Mes loisirs;1832;1ste druk;413140555;denha004koni01;1;1832;knep001;Johannes;;Kneppelhout;1814;1885;08-jan;08-nov;Leiden;Oosterbeek;leide001;;ooste031;;0;https://dbnl.org/tekst/knep001mesl01_01;knep001mesl01_01;2017_09   ;poezie
knep001mesl01;Mes loisirs;1832;1ste druk;413140555;denha004koni01;1;1832;knep001;Johannes;;Kneppelhout;1814;1885;08-jan;08-nov;Leiden;Oosterbeek;leide001;;ooste031;;0;https://dbnl.org/tekst/knep001mesl01_01;knep001mesl01_01;2017_09   ;drama
knep001stud02;Studentenleven (onder ps. Klikspaan);1844;1ste druk;;;1;1844;knep001;Johannes;;Kneppelhout;1814;1885;08-jan;08-nov;Leiden;Oosterbeek;leide001;;ooste031;;0;https://dbnl.org/tekst/knep001stud02_01;https://dbnl.org/nieuws/text.php?id=knep001stud02;;proza
quin031toon01;Tooneelspel zonder tooneelspel;1671;1ste druk;393480151;amste001thea01;1;1671;quin031;Philippe;;Quinault;1635;1688;;;;;;;;;0;https://dbnl.org/tekst/quin031toon01_01;quin031toon01_01;2012_11   ;drama
